time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
837,"[32.580882, -110.843239]",1993.5,1187.7,2.869,150,-4.7
841,"[32.58079, -110.843296]",2005.0,1187.2,2.876,152,-4.7
848,"[32.580633, -110.843409]",2025.5,1186.3,2.909,153,-4.5
849,"[32.580612, -110.843427]",2028.3,1186.1,2.914,153,-4.7
856,"[32.580464, -110.843559]",2048.9,1185.2,2.929,155,-5.1
858,"[32.580427, -110.843598]",2054.4,1184.9,2.893,155,-5.2
865,"[32.580291, -110.843739]",2074.5,1183.8,2.839,156,-5.7
869,"[32.580207, -110.843812]",2086.0,1183.1,2.877,157,-5.6
877,"[32.580035, -110.843934]",2108.2,1181.8,2.813,155,-5.4
879,"[32.579996, -110.843957]",2113.1,1181.6,2.713,155,-5.0
884,"[32.579911, -110.844019]",2124.2,1181.1,2.284,152,-4.1
886,"[32.579851, -110.844053]",2131.6,1180.8,2.634,151,-4.0
893,"[32.579698, -110.84412]",2149.8,1180.1,2.844,152,-3.7
901,"[32.579519, -110.844187]",2170.6,1179.3,2.6,151,-3.5
909,"[32.579342, -110.844243]",2190.9,1178.6,2.569,151,-3.5
911,"[32.579295, -110.844259]",2196.4,1178.5,2.579,151,-3.5
919,"[32.579112, -110.844342]",2218.1,1177.7,2.719,151,-3.5
926,"[32.578925, -110.844381]",2239.2,1176.9,2.857,152,-3.1
927,"[32.578897, -110.844382]",2242.3,1176.8,3.024,152,-1.5
934,"[32.57871, -110.84435]",2263.5,1176.4,3.031,152,0.4
941,"[32.578526, -110.844308]",2284.3,1176.7,2.999,153,2.0
944,"[32.578447, -110.844306]",2293.1,1177.1,2.957,153,3.6
951,"[32.578263, -110.844351]",2313.9,1178.2,2.968,153,4.3
953,"[32.578218, -110.844375]",2319.5,1178.4,2.938,152,3.6
960,"[32.57807, -110.844496]",2339.7,1179.1,2.866,153,-1.2
961,"[32.578056, -110.844521]",2342.5,1178.9,2.876,153,-1.8
969,"[32.577932, -110.844711]",2365.2,1177.6,2.824,155,-4.9
972,"[32.577867, -110.844779]",2374.8,1177.4,2.933,156,-4.8
979,"[32.577725, -110.844937]",2396.5,1176.3,3.132,156,8.0
981,"[32.577683, -110.844984]",2402.9,1176.0,3.121,156,8.8
988,"[32.577547, -110.84516]",2425.3,1182.4,3.203,156,9.7
990,"[32.577511, -110.84521]",2431.4,1182.4,3.173,155,6.3
997,"[32.577407, -110.845408]",2453.3,1181.8,3.112,155,-4.3
1004,"[32.577353, -110.845627]",2474.8,1180.5,3.098,154,-4.5
1011,"[32.577302, -110.845832]",2494.9,1179.4,2.971,156,-5.2
1012,"[32.577295, -110.845862]",2497.8,1179.4,2.872,156,-4.7
1019,"[32.577249, -110.84608]",2518.9,1178.4,2.996,158,-1.8
1020,"[32.577241, -110.846112]",2522.0,1178.3,3.03,158,-2.0
1027,"[32.577171, -110.846329]",2543.8,1178.5,3.114,161,1.0
1028,"[32.577164, -110.84636]",2546.8,1178.4,3.104,161,1.5
1032,"[32.577141, -110.84649]",2559.3,1178.8,3.098,164,1.1
1037,"[32.577122, -110.846653]",2574.7,1179.1,3.098,161,1.1
